0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
[ 408.58481596 3382.54193307],[ 200.66133219 3725.57222338],[3369.93303688 3149.19793616],[2727.0084053   371.53318778],[2133.41498372 2213.61014244],[840.89604732 467.71835103],[3037.84112658  107.16472951],[1424.56082197  654.39906244],[3294.43055902  525.55036189],[268.70117808 490.34487182],[2525.29473467 2660.65989435],[3182.63939844 2619.25769081],[3696.42184907 3830.53061318],[ 302.39450351 1285.90071381],[ 994.72824443 1582.19609572],[2757.8972452  1423.20836881],[3897.36161081 3226.05640719],[1212.00199044 3798.35984353],[1451.13115434   69.04316023],[1275.08004664 3001.35624531],[2335.2691743  1501.24699921],[542.16456035 894.85755298],[  97.81396749 3098.20426807],[2756.76651948  917.89922633],[1752.98090404 2464.95429135],[3508.40717791  102.97387995],[  77.24574308 1902.04661255],[3922.0567438  1367.99935394],[3838.23828199  345.35452503],[3460.04204649 1367.59728995],[ 349.6725107  2782.96372021],[2098.18876574 3035.18949125],[2533.24945442 2020.25755239],[2844.34769882 3050.89807465],[ 582.12813763 2282.15990544],[1546.72065297 1793.83058582],[1738.07951592 3434.30514028],[3883.0124489  2232.18494322],[3031.20799185 3512.76875089],[2151.32147448   55.05090293],[2509.82536918 3685.478388  ],[3827.75579851 1834.6168764 ],[1106.10966346 1019.17570988],[1841.74362478  372.20114567],[1965.82080316 3931.04232851],[3217.31977518 3919.76675567],[ 750.26175213 3018.52078142],[560.83187407 109.52119032],[3226.79002861 1718.54864362],[3840.83202372 2708.71754503]
[ 408.58481596 3382.54193307],[ 200.66133219 3725.57222338],[3369.93303688 3149.19793616],[2727.0084053   371.53318778],[2133.41498372 2213.61014244],[841.19708974 468.01939345],[3037.84112658  107.16472951],[1424.56082197  654.39906244],[3294.43055902  525.55036189],[268.70117808 490.34487182],[2525.29473467 2660.65989435],[3182.69248788 2619.31078024],[3696.42184907 3830.53061318],[ 302.59096347 1286.09717376],[ 994.72824443 1582.19609572],[2757.94019077 1423.25131438],[3897.36161081 3226.05640719],[1211.92454807 3798.28240115],[1451.13115434   69.04316023],[1275.08004664 3001.35624531],[2335.2691743  1501.24699921],[542.16456035 894.85755298],[  97.81396749 3098.20426807],[2756.76651948  917.89922633],[1752.98090404 2464.95429135],[3508.40717791  102.97387995],[  77.24574308 1902.04661255],[3922.0567438  1367.99935394],[3838.23828199  345.35452503],[3460.0458034  1367.60104686],[ 349.74307102 2783.03428052],[2098.18876574 3035.18949125],[2533.24945442 2020.25755239],[2844.34769882 3050.89807465],[ 582.12813763 2282.15990544],[1546.72065297 1793.83058582],[1738.07951592 3434.30514028],[3883.0124489  2232.18494322],[3031.20799185 3512.76875089],[2151.32147448   55.05090293],[2509.82536918 3685.478388  ],[3827.8059431  1834.66702099],[1106.10966346 1019.17570988],[1841.74362478  372.20114567],[1965.82080316 3931.04232851],[3217.0856014  3919.53258188],[ 750.26175213 3018.52078142],[560.83187407 109.52119032],[3226.79002861 1718.54864362],[3840.83202372 2708.71754503]
[ 408.58481596 3382.54193307],[ 200.66133219 3725.57222338],[3369.93303688 3149.19793616],[2727.0084053   371.53318778],[2133.41498372 2213.61014244],[841.33008434 468.15238805],[3037.84112658  107.16472951],[1424.56082197  654.39906244],[3294.43055902  525.55036189],[268.70117808 490.34487182],[2525.29473467 2660.65989435],[3182.69248788 2619.31078024],[3696.42184907 3830.53061318],[ 302.59096347 1286.09717376],[ 994.72824443 1582.19609572],[2757.8972452  1423.20836881],[3897.36161081 3226.05640719],[1211.92454807 3798.28240115],[1451.13115434   69.04316023],[1275.08004664 3001.35624531],[2335.2691743  1501.24699921],[542.16456035 894.85755298],[  97.81396749 3098.20426807],[2756.76651948  917.89922633],[1752.98090404 2464.95429135],[3508.40717791  102.97387995],[  77.24574308 1902.04661255],[3922.0567438  1367.99935394],[3838.23828199  345.35452503],[3460.04204649 1367.59728995],[ 349.6725107  2782.96372021],[2098.18876574 3035.18949125],[2533.24945442 2020.25755239],[2844.34769882 3050.89807465],[ 582.12813763 2282.15990544],[1546.72065297 1793.83058582],[1738.07951592 3434.30514028],[3883.0124489  2232.18494322],[3031.20799185 3512.76875089],[2151.32147448   55.05090293],[2509.82536918 3685.478388  ],[3827.75579851 1834.6168764 ],[1106.10966346 1019.17570988],[1841.74362478  372.20114567],[1965.82080316 3931.04232851],[3217.31977518 3919.76675567],[ 750.26175213 3018.52078142],[560.83187407 109.52119032],[3226.79002861 1718.54864362],[3840.83202372 2708.71754503]
[ 408.58481596 3382.54193307],[ 200.66133219 3725.57222338],[3369.93303688 3149.19793616],[2727.0084053   371.53318778],[2133.41498372 2213.61014244],[840.89604732 467.71835103],[3037.84112658  107.16472951],[1424.56082197  654.39906244],[3294.43055902  525.55036189],[268.70117808 490.34487182],[2525.29473467 2660.65989435],[3182.69248788 2619.31078024],[3696.42184907 3830.53061318],[ 302.39450351 1285.90071381],[ 994.72824443 1582.19609572],[2757.8972452  1423.20836881],[3897.36161081 3226.05640719],[1211.92454807 3798.28240115],[1451.13115434   69.04316023],[1275.08004664 3001.35624531],[2335.2691743  1501.24699921],[542.16456035 894.85755298],[  97.81396749 3098.20426807],[2756.76651948  917.89922633],[1752.98090404 2464.95429135],[3508.40717791  102.97387995],[  77.24574308 1902.04661255],[3922.0567438  1367.99935394],[3838.23828199  345.35452503],[3460.0458034  1367.60104686],[ 349.6725107  2782.96372021],[2098.18876574 3035.18949125],[2533.24945442 2020.25755239],[2844.34769882 3050.89807465],[ 582.12813763 2282.15990544],[1546.72065297 1793.83058582],[1738.07951592 3434.30514028],[3883.0124489  2232.18494322],[3031.20799185 3512.76875089],[2151.32147448   55.05090293],[2509.82536918 3685.478388  ],[3827.75579851 1834.6168764 ],[1106.10966346 1019.17570988],[1841.74362478  372.20114567],[1965.82080316 3931.04232851],[3217.0856014  3919.53258188],[ 750.26175213 3018.52078142],[560.83187407 109.52119032],[3226.79002861 1718.54864362],[3840.83202372 2708.71754503]
[ 408.58481596 3382.54193307],[ 200.66133219 3725.57222338],[3369.93303688 3149.19793616],[2727.0084053   371.53318778],[2133.41498372 2213.61014244],[840.89604732 467.71835103],[3037.84112658  107.16472951],[1424.56082197  654.39906244],[3294.43055902  525.55036189],[268.70117808 490.34487182],[2525.29473467 2660.65989435],[3182.63939844 2619.25769081],[3696.58963603 3830.69840014],[ 302.39450351 1285.90071381],[ 994.72824443 1582.19609572],[2757.94019077 1423.25131438],[3897.31579181 3226.01058819],[1212.19830039 3798.55615348],[1451.13115434   69.04316023],[1275.08004664 3001.35624531],[2335.2691743  1501.24699921],[542.16456035 894.85755298],[  97.81396749 3098.20426807],[2756.76651948  917.89922633],[1752.98090404 2464.95429135],[3508.40717791  102.97387995],[  77.24574308 1902.04661255],[3922.4887962  1368.43140634],[3838.23828199  345.35452503],[3460.04204649 1367.59728995],[ 349.74307102 2783.03428052],[2098.18876574 3035.18949125],[2533.24945442 2020.25755239],[2844.34769882 3050.89807465],[ 582.12813763 2282.15990544],[1546.93353708 1794.04346993],[1738.10730641 3434.33293077],[3883.0124489  2232.18494322],[3031.20799185 3512.76875089],[2151.4365312    55.16595965],[2509.74277769 3685.39579651],[3827.8059431  1834.66702099],[1106.10966346 1019.17570988],[1841.64658915  372.10411004],[1965.82080316 3931.04232851],[3217.0856014  3919.53258188],[ 750.26175213 3018.52078142],[560.83187407 109.52119032],[3227.02265867 1718.78127368],[3840.62852118 2708.51404249]
[ 408.58481596 3382.54193307],[ 200.66133219 3725.57222338],[3369.93303688 3149.19793616],[2727.0084053   371.53318778],[2133.41498372 2213.61014244],[840.89604732 467.71835103],[3037.84112658  107.16472951],[1424.56082197  654.39906244],[3294.43055902  525.55036189],[268.70117808 490.34487182],[2525.29473467 2660.65989435],[3182.63939844 2619.25769081],[3696.42184907 3830.53061318],[ 302.39450351 1285.90071381],[ 994.72824443 1582.19609572],[2757.94019077 1423.25131438],[3897.36161081 3226.05640719],[1212.00199044 3798.35984353],[1451.13115434   69.04316023],[1275.08004664 3001.35624531],[2335.2691743  1501.24699921],[542.16456035 894.85755298],[  97.81396749 3098.20426807],[2756.76651948  917.89922633],[1752.98090404 2464.95429135],[3508.40717791  102.97387995],[  77.24574308 1902.04661255],[3922.0567438  1367.99935394],[3838.23828199  345.35452503],[3460.04204649 1367.59728995],[ 349.74307102 2783.03428052],[2098.18876574 3035.18949125],[2533.24945442 2020.25755239],[2844.34769882 3050.89807465],[ 582.12813763 2282.15990544],[1546.72065297 1793.83058582],[1738.07951592 3434.30514028],[3883.0124489  2232.18494322],[3031.20799185 3512.76875089],[2151.32147448   55.05090293],[2509.82536918 3685.478388  ],[3827.8059431  1834.66702099],[1106.10966346 1019.17570988],[1841.74362478  372.20114567],[1965.82080316 3931.04232851],[3217.0856014  3919.53258188],[ 750.26175213 3018.52078142],[560.83187407 109.52119032],[3226.79002861 1718.54864362],[3840.83202372 2708.71754503]
[ 408.58481596 3382.54193307],[ 200.66133219 3725.57222338],[3369.93303688 3149.19793616],[2727.0084053   371.53318778],[2133.41498372 2213.61014244],[840.89604732 467.71835103],[3037.84112658  107.16472951],[1424.56082197  654.39906244],[3294.43055902  525.55036189],[268.70117808 490.34487182],[2525.29473467 2660.65989435],[3182.69248788 2619.31078024],[3696.42184907 3830.53061318],[ 302.39450351 1285.90071381],[ 994.72824443 1582.19609572],[2757.8972452  1423.20836881],[3897.36161081 3226.05640719],[1211.92454807 3798.28240115],[1451.13115434   69.04316023],[1275.08004664 3001.35624531],[2335.2691743  1501.24699921],[542.16456035 894.85755298],[  97.81396749 3098.20426807],[2756.76651948  917.89922633],[1752.98090404 2464.95429135],[3508.40717791  102.97387995],[  77.24574308 1902.04661255],[3922.0567438  1367.99935394],[3838.23828199  345.35452503],[3460.0458034  1367.60104686],[ 349.6725107  2782.96372021],[2098.18876574 3035.18949125],[2533.24945442 2020.25755239],[2844.34769882 3050.89807465],[ 582.12813763 2282.15990544],[1546.72065297 1793.83058582],[1738.07951592 3434.30514028],[3883.0124489  2232.18494322],[3031.20799185 3512.76875089],[2151.32147448   55.05090293],[2509.82536918 3685.478388  ],[3827.75579851 1834.6168764 ],[1106.10966346 1019.17570988],[1841.74362478  372.20114567],[1965.82080316 3931.04232851],[3217.31977518 3919.76675567],[ 750.26175213 3018.52078142],[560.83187407 109.52119032],[3226.79002861 1718.54864362],[3840.83202372 2708.71754503]
[ 408.58481596 3382.54193307],[ 200.66133219 3725.57222338],[3369.93303688 3149.19793616],[2727.0084053   371.53318778],[2133.41498372 2213.61014244],[841.19708974 468.01939345],[3037.84112658  107.16472951],[1424.56082197  654.39906244],[3294.43055902  525.55036189],[268.70117808 490.34487182],[2525.29473467 2660.65989435],[3182.69248788 2619.31078024],[3696.42184907 3830.53061318],[ 302.59096347 1286.09717376],[ 994.72824443 1582.19609572],[2757.8972452  1423.20836881],[3897.36161081 3226.05640719],[1211.92454807 3798.28240115],[1451.13115434   69.04316023],[1275.08004664 3001.35624531],[2335.2691743  1501.24699921],[542.16456035 894.85755298],[  97.81396749 3098.20426807],[2756.76651948  917.89922633],[1752.98090404 2464.95429135],[3508.40717791  102.97387995],[  77.24574308 1902.04661255],[3922.0567438  1367.99935394],[3838.23828199  345.35452503],[3460.0458034  1367.60104686],[ 349.6725107  2782.96372021],[2098.18876574 3035.18949125],[2533.24945442 2020.25755239],[2844.34769882 3050.89807465],[ 582.12813763 2282.15990544],[1546.72065297 1793.83058582],[1738.07951592 3434.30514028],[3883.0124489  2232.18494322],[3031.20799185 3512.76875089],[2151.32147448   55.05090293],[2509.82536918 3685.478388  ],[3827.75579851 1834.6168764 ],[1106.10966346 1019.17570988],[1841.74362478  372.20114567],[1965.82080316 3931.04232851],[3217.31977518 3919.76675567],[ 750.26175213 3018.52078142],[560.83187407 109.52119032],[3226.79002861 1718.54864362],[3840.83202372 2708.71754503]
[ 408.58481596 3382.54193307],[ 200.66133219 3725.57222338],[3369.93303688 3149.19793616],[2727.0084053   371.53318778],[2133.41498372 2213.61014244],[840.89604732 467.71835103],[3037.84112658  107.16472951],[1424.56082197  654.39906244],[3294.43055902  525.55036189],[268.70117808 490.34487182],[2525.29473467 2660.65989435],[3182.69248788 2619.31078024],[3696.42184907 3830.53061318],[ 302.39450351 1285.90071381],[ 994.72824443 1582.19609572],[2757.8972452  1423.20836881],[3897.36161081 3226.05640719],[1211.92454807 3798.28240115],[1451.13115434   69.04316023],[1275.08004664 3001.35624531],[2335.2691743  1501.24699921],[542.16456035 894.85755298],[  97.81396749 3098.20426807],[2756.76651948  917.89922633],[1752.98090404 2464.95429135],[3508.40717791  102.97387995],[  77.24574308 1902.04661255],[3922.0567438  1367.99935394],[3838.23828199  345.35452503],[3460.04204649 1367.59728995],[ 349.6725107  2782.96372021],[2098.18876574 3035.18949125],[2533.24945442 2020.25755239],[2844.34769882 3050.89807465],[ 582.12813763 2282.15990544],[1546.72065297 1793.83058582],[1738.07951592 3434.30514028],[3883.0124489  2232.18494322],[3031.20799185 3512.76875089],[2151.32147448   55.05090293],[2509.82536918 3685.478388  ],[3827.8059431  1834.66702099],[1106.10966346 1019.17570988],[1841.74362478  372.20114567],[1965.82080316 3931.04232851],[3217.0856014  3919.53258188],[ 750.26175213 3018.52078142],[560.83187407 109.52119032],[3226.79002861 1718.54864362],[3840.83202372 2708.71754503]
[ 408.58481596 3382.54193307],[ 200.66133219 3725.57222338],[3369.93303688 3149.19793616],[2727.24512758  371.76991006],[2133.51108036 2213.70623908],[840.93779154 467.76009525],[3037.84112658  107.16472951],[1424.56082197  654.39906244],[3294.01097944  525.1307823 ],[268.62031915 490.26401289],[2525.29473467 2660.65989435],[3182.63939844 2619.25769081],[3696.42184907 3830.53061318],[ 302.39450351 1285.90071381],[ 994.70793594 1582.17578723],[2757.94019077 1423.25131438],[3897.36161081 3226.05640719],[1212.00199044 3798.35984353],[1451.13115434   69.04316023],[1275.08004664 3001.35624531],[2335.2691743  1501.24699921],[542.16456035 894.85755298],[  97.81396749 3098.20426807],[2756.76651948  917.89922633],[1753.00172489 2464.9751122 ],[3508.40717791  102.97387995],[  77.24574308 1902.04661255],[3922.0567438  1367.99935394],[3838.23828199  345.35452503],[3460.04204649 1367.59728995],[ 350.06277477 2783.35398428],[2098.18876574 3035.18949125],[2533.24945442 2020.25755239],[2844.34477241 3050.89514824],[ 582.03355012 2282.06531793],[1546.72065297 1793.83058582],[1738.07951592 3434.30514028],[3883.0124489  2232.18494322],[3031.20799185 3512.76875089],[2151.46154766   55.19097611],[2509.82536918 3685.478388  ],[3827.75579851 1834.6168764 ],[1106.10966346 1019.17570988],[1842.0586236   372.51614449],[1965.82080316 3931.04232851],[3217.0856014  3919.53258188],[ 750.26175213 3018.52078142],[560.83187407 109.52119032],[3226.79002861 1718.54864362],[3840.83202372 2708.71754503]
[ 408.58481596 3382.54193307],[ 200.66133219 3725.57222338],[3369.93303688 3149.19793616],[2727.0084053   371.53318778],[2133.41498372 2213.61014244],[840.89604732 467.71835103],[3037.84112658  107.16472951],[1424.56082197  654.39906244],[3294.43055902  525.55036189],[268.70117808 490.34487182],[2525.29473467 2660.65989435],[3182.63939844 2619.25769081],[3696.42184907 3830.53061318],[ 302.39450351 1285.90071381],[ 994.72824443 1582.19609572],[2757.94019077 1423.25131438],[3897.36161081 3226.05640719],[1212.00199044 3798.35984353],[1451.13115434   69.04316023],[1275.08004664 3001.35624531],[2335.2691743  1501.24699921],[542.16456035 894.85755298],[  97.81396749 3098.20426807],[2756.76651948  917.89922633],[1752.98090404 2464.95429135],[3508.40717791  102.97387995],[  77.24574308 1902.04661255],[3922.0567438  1367.99935394],[3838.23828199  345.35452503],[3460.04204649 1367.59728995],[ 349.74307102 2783.03428052],[2098.18876574 3035.18949125],[2533.24945442 2020.25755239],[2844.34769882 3050.89807465],[ 582.12813763 2282.15990544],[1546.72065297 1793.83058582],[1738.07951592 3434.30514028],[3883.0124489  2232.18494322],[3031.20799185 3512.76875089],[2151.32147448   55.05090293],[2509.82536918 3685.478388  ],[3827.8059431  1834.66702099],[1106.10966346 1019.17570988],[1841.74362478  372.20114567],[1965.82080316 3931.04232851],[3217.0856014  3919.53258188],[ 750.26175213 3018.52078142],[560.83187407 109.52119032],[3226.79002861 1718.54864362],[3840.83202372 2708.71754503]
[ 408.58481596 3382.54193307],[ 200.66133219 3725.57222338],[3369.93303688 3149.19793616],[2727.0084053   371.53318778],[2133.41498372 2213.61014244],[840.89604732 467.71835103],[3037.84112658  107.16472951],[1424.56082197  654.39906244],[3294.43055902  525.55036189],[268.70117808 490.34487182],[2525.29473467 2660.65989435],[3182.69248788 2619.31078024],[3696.42184907 3830.53061318],[ 302.39450351 1285.90071381],[ 994.72824443 1582.19609572],[2757.8972452  1423.20836881],[3897.36161081 3226.05640719],[1211.92454807 3798.28240115],[1451.13115434   69.04316023],[1275.08004664 3001.35624531],[2335.2691743  1501.24699921],[542.16456035 894.85755298],[  97.81396749 3098.20426807],[2756.76651948  917.89922633],[1752.98090404 2464.95429135],[3508.40717791  102.97387995],[  77.24574308 1902.04661255],[3922.0567438  1367.99935394],[3838.23828199  345.35452503],[3460.0458034  1367.60104686],[ 349.6725107  2782.96372021],[2098.18876574 3035.18949125],[2533.24945442 2020.25755239],[2844.34769882 3050.89807465],[ 582.12813763 2282.15990544],[1546.72065297 1793.83058582],[1738.07951592 3434.30514028],[3883.0124489  2232.18494322],[3031.20799185 3512.76875089],[2151.32147448   55.05090293],[2509.82536918 3685.478388  ],[3827.75579851 1834.6168764 ],[1106.10966346 1019.17570988],[1841.74362478  372.20114567],[1965.82080316 3931.04232851],[3217.31977518 3919.76675567],[ 750.26175213 3018.52078142],[560.83187407 109.52119032],[3226.79002861 1718.54864362],[3840.83202372 2708.71754503]
[ 408.58481596 3382.54193307],[ 200.66133219 3725.57222338],[3369.93303688 3149.19793616],[2727.0084053   371.53318778],[2133.41498372 2213.61014244],[840.89604732 467.71835103],[3037.84112658  107.16472951],[1424.56082197  654.39906244],[3294.43055902  525.55036189],[268.70117808 490.34487182],[2525.29473467 2660.65989435],[3182.69248788 2619.31078024],[3696.42184907 3830.53061318],[ 302.39450351 1285.90071381],[ 994.72824443 1582.19609572],[2757.8972452  1423.20836881],[3897.36161081 3226.05640719],[1211.92454807 3798.28240115],[1451.13115434   69.04316023],[1275.08004664 3001.35624531],[2335.2691743  1501.24699921],[542.16456035 894.85755298],[  97.81396749 3098.20426807],[2756.76651948  917.89922633],[1752.98090404 2464.95429135],[3508.40717791  102.97387995],[  77.24574308 1902.04661255],[3922.0567438  1367.99935394],[3838.23828199  345.35452503],[3460.04204649 1367.59728995],[ 349.6725107  2782.96372021],[2098.18876574 3035.18949125],[2533.24945442 2020.25755239],[2844.34769882 3050.89807465],[ 582.12813763 2282.15990544],[1546.72065297 1793.83058582],[1738.07951592 3434.30514028],[3883.0124489  2232.18494322],[3031.20799185 3512.76875089],[2151.32147448   55.05090293],[2509.82536918 3685.478388  ],[3827.75579851 1834.6168764 ],[1106.10966346 1019.17570988],[1841.74362478  372.20114567],[1965.82080316 3931.04232851],[3217.0856014  3919.53258188],[ 750.26175213 3018.52078142],[560.83187407 109.52119032],[3226.79002861 1718.54864362],[3840.83202372 2708.71754503]
[ 408.58481596 3382.54193307],[ 200.66133219 3725.57222338],[3369.93303688 3149.19793616],[2727.0084053   371.53318778],[2133.41498372 2213.61014244],[841.19708974 468.01939345],[3037.84112658  107.16472951],[1424.56082197  654.39906244],[3294.43055902  525.55036189],[268.70117808 490.34487182],[2525.29473467 2660.65989435],[3182.69248788 2619.31078024],[3696.42184907 3830.53061318],[ 302.59096347 1286.09717376],[ 994.72824443 1582.19609572],[2757.8972452  1423.20836881],[3897.36161081 3226.05640719],[1211.92454807 3798.28240115],[1451.13115434   69.04316023],[1275.08004664 3001.35624531],[2335.2691743  1501.24699921],[542.16456035 894.85755298],[  97.81396749 3098.20426807],[2756.76651948  917.89922633],[1752.83793087 2464.81131819],[3508.5440031   103.11070515],[  77.24574308 1902.04661255],[3922.0567438  1367.99935394],[3838.23828199  345.35452503],[3460.0458034  1367.60104686],[ 349.6725107  2782.96372021],[2098.18876574 3035.18949125],[2533.24945442 2020.25755239],[2844.34769882 3050.89807465],[ 582.12813763 2282.15990544],[1546.72065297 1793.83058582],[1738.07951592 3434.30514028],[3883.0124489  2232.18494322],[3031.20799185 3512.76875089],[2151.32147448   55.05090293],[2509.82536918 3685.478388  ],[3827.75579851 1834.6168764 ],[1106.10966346 1019.17570988],[1841.74362478  372.20114567],[1965.82080316 3931.04232851],[3217.31977518 3919.76675567],[ 750.26175213 3018.52078142],[560.83187407 109.52119032],[3226.79002861 1718.54864362],[3840.83202372 2708.71754503]
[ 408.58481596 3382.54193307],[ 200.66133219 3725.57222338],[3369.93303688 3149.19793616],[2727.0084053   371.53318778],[2133.41498372 2213.61014244],[841.33008434 468.15238805],[3037.84112658  107.16472951],[1424.56082197  654.39906244],[3294.43055902  525.55036189],[268.70117808 490.34487182],[2525.29473467 2660.65989435],[3182.69248788 2619.31078024],[3696.42184907 3830.53061318],[ 302.59096347 1286.09717376],[ 994.72824443 1582.19609572],[2757.8972452  1423.20836881],[3897.36161081 3226.05640719],[1211.92454807 3798.28240115],[1451.13115434   69.04316023],[1275.08004664 3001.35624531],[2335.2691743  1501.24699921],[542.16456035 894.85755298],[  97.81396749 3098.20426807],[2756.76651948  917.89922633],[1752.98090404 2464.95429135],[3508.40717791  102.97387995],[  77.24574308 1902.04661255],[3922.0567438  1367.99935394],[3838.23828199  345.35452503],[3460.0458034  1367.60104686],[ 349.6725107  2782.96372021],[2098.18876574 3035.18949125],[2533.24945442 2020.25755239],[2844.34769882 3050.89807465],[ 582.12813763 2282.15990544],[1546.72065297 1793.83058582],[1738.07951592 3434.30514028],[3883.0124489  2232.18494322],[3031.20799185 3512.76875089],[2151.32147448   55.05090293],[2509.82536918 3685.478388  ],[3827.75579851 1834.6168764 ],[1106.10966346 1019.17570988],[1841.74362478  372.20114567],[1965.82080316 3931.04232851],[3217.31977518 3919.76675567],[ 750.26175213 3018.52078142],[560.83187407 109.52119032],[3226.79002861 1718.54864362],[3840.83202372 2708.71754503]
[ 408.58481596 3382.54193307],[ 200.66133219 3725.57222338],[3369.93303688 3149.19793616],[2727.0084053   371.53318778],[2133.41498372 2213.61014244],[840.89604732 467.71835103],[3037.84112658  107.16472951],[1424.56082197  654.39906244],[3294.43055902  525.55036189],[268.70117808 490.34487182],[2525.29473467 2660.65989435],[3182.69248788 2619.31078024],[3696.42184907 3830.53061318],[ 302.39450351 1285.90071381],[ 994.72824443 1582.19609572],[2757.8972452  1423.20836881],[3897.36161081 3226.05640719],[1211.92454807 3798.28240115],[1451.13115434   69.04316023],[1275.08004664 3001.35624531],[2335.2691743  1501.24699921],[542.16456035 894.85755298],[  97.81396749 3098.20426807],[2756.76651948  917.89922633],[1752.98090404 2464.95429135],[3508.40717791  102.97387995],[  77.24574308 1902.04661255],[3922.0567438  1367.99935394],[3838.23828199  345.35452503],[3460.0458034  1367.60104686],[ 349.6725107  2782.96372021],[2098.18876574 3035.18949125],[2533.24945442 2020.25755239],[2844.34769882 3050.89807465],[ 582.12813763 2282.15990544],[1546.72065297 1793.83058582],[1738.07951592 3434.30514028],[3883.0124489  2232.18494322],[3031.20799185 3512.76875089],[2151.32147448   55.05090293],[2509.82536918 3685.478388  ],[3827.75579851 1834.6168764 ],[1106.10966346 1019.17570988],[1841.74362478  372.20114567],[1965.82080316 3931.04232851],[3217.31977518 3919.76675567],[ 750.26175213 3018.52078142],[560.83187407 109.52119032],[3226.79002861 1718.54864362],[3840.83202372 2708.71754503]
[ 408.58481596 3382.54193307],[ 200.66133219 3725.57222338],[3369.93303688 3149.19793616],[2727.0084053   371.53318778],[2133.41498372 2213.61014244],[840.89604732 467.71835103],[3037.84112658  107.16472951],[1424.56082197  654.39906244],[3294.43055902  525.55036189],[268.70117808 490.34487182],[2525.29473467 2660.65989435],[3182.63939844 2619.25769081],[3696.42184907 3830.53061318],[ 302.39450351 1285.90071381],[ 994.72824443 1582.19609572],[2757.94019077 1423.25131438],[3897.36161081 3226.05640719],[1212.00199044 3798.35984353],[1451.13115434   69.04316023],[1275.08004664 3001.35624531],[2335.2691743  1501.24699921],[542.16456035 894.85755298],[  97.81396749 3098.20426807],[2756.76651948  917.89922633],[1752.98090404 2464.95429135],[3508.40717791  102.97387995],[  77.24574308 1902.04661255],[3922.0567438  1367.99935394],[3838.23828199  345.35452503],[3460.04204649 1367.59728995],[ 349.74307102 2783.03428052],[2098.18876574 3035.18949125],[2533.24945442 2020.25755239],[2844.34769882 3050.89807465],[ 582.12813763 2282.15990544],[1546.72065297 1793.83058582],[1738.07951592 3434.30514028],[3883.0124489  2232.18494322],[3031.20799185 3512.76875089],[2151.32147448   55.05090293],[2509.82536918 3685.478388  ],[3827.8059431  1834.66702099],[1106.10966346 1019.17570988],[1841.74362478  372.20114567],[1965.82080316 3931.04232851],[3217.0856014  3919.53258188],[ 750.26175213 3018.52078142],[560.83187407 109.52119032],[3226.79002861 1718.54864362],[3840.83202372 2708.71754503]
[ 408.58481596 3382.54193307],[ 200.66133219 3725.57222338],[3369.93303688 3149.19793616],[2727.0084053   371.53318778],[2133.41498372 2213.61014244],[841.33008434 468.15238805],[3037.84112658  107.16472951],[1424.56082197  654.39906244],[3294.43055902  525.55036189],[268.70117808 490.34487182],[2525.29473467 2660.65989435],[3182.69248788 2619.31078024],[3696.42184907 3830.53061318],[ 302.59096347 1286.09717376],[ 994.72824443 1582.19609572],[2757.8972452  1423.20836881],[3897.36161081 3226.05640719],[1211.92454807 3798.28240115],[1451.13115434   69.04316023],[1275.08004664 3001.35624531],[2335.2691743  1501.24699921],[542.16456035 894.85755298],[  97.81396749 3098.20426807],[2756.76651948  917.89922633],[1752.98090404 2464.95429135],[3508.40717791  102.97387995],[  77.24574308 1902.04661255],[3922.0567438  1367.99935394],[3838.23828199  345.35452503],[3460.0458034  1367.60104686],[ 349.6725107  2782.96372021],[2098.18876574 3035.18949125],[2533.24945442 2020.25755239],[2844.34769882 3050.89807465],[ 582.12813763 2282.15990544],[1546.72065297 1793.83058582],[1738.07951592 3434.30514028],[3883.0124489  2232.18494322],[3031.20799185 3512.76875089],[2151.32147448   55.05090293],[2509.82536918 3685.478388  ],[3827.75579851 1834.6168764 ],[1106.10966346 1019.17570988],[1841.74362478  372.20114567],[1965.82080316 3931.04232851],[3217.31977518 3919.76675567],[ 750.26175213 3018.52078142],[560.83187407 109.52119032],[3226.79002861 1718.54864362],[3840.83202372 2708.71754503]
